,text,language_code,text_code,n_chars,script_name,script_type,language,language_family,language_sub_family,font,oreintation,characters,consonants,vowels,secondary_type,path,text_width,text_pixels
1168,lớp,vi,110,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_4.jpeg,49,495
1169,câu hỏi,vi,111,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_5.jpeg,111,915
1170,xảy ra,vi,112,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_6.jpeg,91,792
1171,hoàn thành,vi,113,10,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_7.jpeg,181,1435
1172,trật tự,vi,114,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_8.jpeg,100,802
1173,Hướng nam,vi,115,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_9.jpeg,185,1487
1174,vấn đề,vi,116,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_10.jpeg,103,954
1175,mảnh,vi,117,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_11.jpeg,91,735
1176,từ,vi,118,2,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_12.jpeg,36,303
1177,toàn bộ,vi,119,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_13.jpeg,119,1030
1178,không gian,vi,120,10,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_14.jpeg,174,1540
1179,Nghe nói,vi,121,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_15.jpeg,140,1216
1180,tốt hơn,vi,122,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_16.jpeg,114,928
1181,trong,vi,123,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_17.jpeg,87,735
1182,Trăm,vi,124,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_18.jpeg,82,626
1183,nhớ,vi,125,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_19.jpeg,63,526
1184,sớm,vi,126,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_20.jpeg,66,579
1185,Mặt đất,vi,127,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_21.jpeg,118,1180
1186,tiền lãi,vi,128,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_22.jpeg,101,892
1187,đạt,vi,129,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_23.jpeg,51,508
1188,nghe,vi,130,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_24.jpeg,81,716
1189,bàn,vi,131,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_25.jpeg,59,531
1190,du lịch,vi,132,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_26.jpeg,102,776
1191,Buổi sáng,vi,133,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_27.jpeg,151,1387
1192,giản dị,vi,134,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_28.jpeg,101,928
1193,vài,vi,135,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_29.jpeg,41,401
1194,nguyên âm,vi,136,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_30.jpeg,175,1497
1195,về phía,vi,137,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_31.jpeg,111,981
1196,Chống lại,vi,138,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_32.jpeg,144,1246
1197,khuôn mẫu,vi,139,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_33.jpeg,179,1442
1198,trung tâm,vi,140,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_34.jpeg,157,1245
1199,người,vi,141,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_35.jpeg,90,842
1200,tiền,vi,142,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_36.jpeg,59,538
1201,phục vụ,vi,143,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_37.jpeg,123,934
1202,xuất hiện,vi,144,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_38.jpeg,144,1222
1203,thống trị,vi,145,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_39.jpeg,135,1130
1204,thông báo,vi,146,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_40.jpeg,160,1423
1205,tiếng,vi,147,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_41.jpeg,79,777
1206,sức mạnh,vi,148,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_42.jpeg,152,1165
1207,chắc,vi,149,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_43.jpeg,71,623
1208,máy,vi,150,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_44.jpeg,65,600
1209,hình,vi,151,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_45.jpeg,72,549
1210,trường,vi,152,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_46.jpeg,109,962
1211,đúng,vi,153,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_47.jpeg,83,775
1212,đập,vi,154,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_48.jpeg,59,644
1213,vẻ đẹp,vi,155,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_49.jpeg,103,966
1214,lái,vi,156,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_50.jpeg,34,337
1215,Đứng,vi,157,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_51.jpeg,86,821
1216,chứa,vi,158,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_52.jpeg,77,653
1217,mặt trận,vi,159,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_0.jpeg,134,1096
1218,dạy,vi,160,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_1.jpeg,54,560
1219,cuối cùng,vi,161,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_2.jpeg,150,1216
1220,xanh,vi,162,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_3.jpeg,77,625
1221,nhanh,vi,163,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_4.jpeg,102,779
1222,phát triển,vi,164,10,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_5.jpeg,151,1287
1223,đại dương,vi,165,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_6.jpeg,157,1415
1224,phút,vi,166,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_7.jpeg,74,639
1225,mạnh,vi,167,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_8.jpeg,91,708
1226,đặc biệt,vi,168,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_9.jpeg,121,1157
1227,sau,vi,169,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_10.jpeg,54,449
1228,trong,vi,170,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_11.jpeg,87,735
1229,sản xuất,vi,171,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_12.jpeg,130,1107
1230,lộ,vi,172,2,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_13.jpeg,29,300
1231,nhân,vi,173,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_14.jpeg,81,657
1232,sự không có,vi,174,11,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_15.jpeg,189,1564
1233,khoá,vi,175,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_16.jpeg,77,697
1234,bánh xe,vi,176,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_17.jpeg,124,1021
1235,bức,vi,177,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_18.jpeg,58,516
1236,đối tượng,vi,178,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_19.jpeg,151,1373
1237,quyết định,vi,179,10,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_20.jpeg,166,1464
1238,bề mặt,vi,180,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_21.jpeg,108,967
1239,đảo,vi,181,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_22.jpeg,59,601
1240,hệ thống,vi,182,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_23.jpeg,142,1259
1241,ghi,vi,183,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_24.jpeg,48,466
1242,thường,vi,184,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_25.jpeg,116,1043
1243,Có thể,vi,185,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_26.jpeg,99,857
1244,máy bay,vi,186,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_27.jpeg,127,1146
1245,Stead,vi,187,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_28.jpeg,87,823
1246,Tự hỏi,vi,188,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_29.jpeg,97,742
1247,cười,vi,189,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_30.jpeg,65,582
1248,Nghìn,vi,190,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_31.jpeg,95,860
1249,kiểm,vi,191,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_32.jpeg,74,687
1250,hình dạng,vi,192,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_33.jpeg,159,1306
1251,tương đương,vi,193,11,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_34.jpeg,207,1823
1252,Đưa,vi,194,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_35.jpeg,63,583
1253,đem,vi,195,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_36.jpeg,71,619
1254,xa xôi,vi,196,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_37.jpeg,87,753
1255,sơn,vi,197,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_38.jpeg,56,473
1256,Ngôn ngữ,vi,198,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_39.jpeg,158,1430
1257,giữa,vi,199,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_40.jpeg,67,691
1258,lớn,vi,200,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_41.jpeg,50,438
1259,tim,vi,201,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_42.jpeg,50,392
1260,nay,vi,202,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_43.jpeg,55,493
1261,nặng,vi,203,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_44.jpeg,80,741
1262,múa,vi,204,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_45.jpeg,70,564
1263,động cơ,vi,205,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_46.jpeg,127,1141
1264,vị trí,vi,206,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_47.jpeg,67,488
1265,vật liệu,vi,207,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_48.jpeg,110,982
1266,Giải quyết,vi,208,10,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_49.jpeg,151,1413
1267,nói,vi,209,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_50.jpeg,48,405
1268,trọng lượng,vi,210,11,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_51.jpeg,187,1582
1269,Tổng quát,vi,211,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_52.jpeg,159,1366
1270,vật chất,vi,212,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_0.jpeg,121,1075
1271,vòng tròn,vi,213,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_1.jpeg,152,1246
1272,bao gồm,vi,214,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_2.jpeg,137,1212
1273,chia,vi,215,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_3.jpeg,62,517
1274,âm tiết,vi,216,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_4.jpeg,107,934
1275,có lẽ,vi,217,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_5.jpeg,72,611
1276,đột ngột,vi,218,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_6.jpeg,134,1260
1277,đếm,vi,219,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_7.jpeg,71,673
1278,vuông,vi,220,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_8.jpeg,98,880
1279,lý do,vi,221,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_9.jpeg,73,646
1280,chiều dài,vi,222,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_10.jpeg,137,1175
1281,đại diện,vi,223,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_11.jpeg,121,1105
1282,chủ đề,vi,224,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_12.jpeg,106,914
1283,vùng,vi,225,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_13.jpeg,78,689
1284,năng lượng,vi,226,10,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_14.jpeg,180,1564
1285,Probable,vi,227,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_15.jpeg,140,1232
1286,anh,vi,228,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_16.jpeg,60,474
1287,tin,vi,229,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_17.jpeg,40,312
1288,phân số,vi,230,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_18.jpeg,123,1070
1289,rừng,vi,231,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_19.jpeg,77,660
1290,cửa sổ,vi,232,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_20.jpeg,99,866
1291,cửa hàng,vi,233,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_21.jpeg,144,1237
1292,mùa hè,vi,234,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_22.jpeg,118,922
1293,xe lửa,vi,235,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_23.jpeg,93,782
1294,ngủ,vi,236,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_24.jpeg,62,562
1295,chứng minh,vi,237,10,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_25.jpeg,188,1456
1296,thể dục,vi,238,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_26.jpeg,116,970
1297,bắt,vi,239,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_27.jpeg,50,521
1298,giá,vi,240,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_28.jpeg,45,499
1299,ván,vi,241,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_29.jpeg,55,479
1300,mùa đông,vi,242,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_30.jpeg,160,1378
1301,Viết,vi,243,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_31.jpeg,57,586
1302,dụng cụ,vi,244,7,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_32.jpeg,127,1007
1303,kính,vi,245,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_33.jpeg,69,556
1304,cỏ,vi,246,2,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_34.jpeg,36,332
1305,thăm,vi,247,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_35.jpeg,82,697
1306,sáng,vi,248,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_36.jpeg,74,711
1307,thời tiết,vi,249,9,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_37.jpeg,118,1058
1308,tháng,vi,250,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_38.jpeg,92,842
1309,triệu,vi,251,5,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_39.jpeg,73,626
1310,kết thúc,vi,252,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_40.jpeg,127,1059
1311,Vui vẻ,vi,253,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_41.jpeg,90,756
1312,hoa,vi,254,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_42.jpeg,59,502
1313,mặc,vi,255,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_43.jpeg,65,561
1314,lạ,vi,256,2,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_44.jpeg,27,256
1315,Tám,vi,257,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_45.jpeg,68,532
1316,làng,vi,258,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_46.jpeg,68,648
1317,nâng,vi,259,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_47.jpeg,80,731
1318,giải,vi,260,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_48.jpeg,52,577
1319,kim loại,vi,261,8,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_49.jpeg,118,948
1320,Liệu,vi,262,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_50.jpeg,64,542
1321,Bảy,vi,263,3,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_51.jpeg,55,627
1322,đoạn,vi,264,4,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_52.jpeg,80,716
1323,thứ ba,vi,265,6,Latin,alphabet,Vietnamese,Indo-European,,NotoSans-Regular.ttf,left-right,,,,,data/images/Vietnamese_0.jpeg,101,833
